id,movie_uri,text,text_length,num_triples,triples
223,http://dbpedia.org/resource/Calvento_Files,"Calvento Files is a Philippine television drama documentary anthology series broadcast by ABS-CBN. Hosted by Tony Calvento, it aired from December 15, 1995, to October 2, 1998, and was replaced by Katapat: Mayor Fred Lim.",221,11,"(dbr:Calvento_Files, dbo:releaseDate, 1995-12-01) | (dbr:Calvento_Files, dbo:runtime, 5400.0) | (dbr:Calvento_Files, dbo:director, dbr:Johnny_Manahan) | (dbr:Calvento_Files, dbo:director, dbr:Ricky_Davao) | (dbr:Calvento_Files, dbo:director, dbr:Gilbert_Perez) | (dbr:Calvento_Files, dbo:director, dbr:Michael_de_Mesa) | (dbr:Calvento_Files, dbo:director, dbr:Rory_B._Quintos) | (dbr:Calvento_Files, dbo:director, dbr:Wenn_Deramas) | (dbr:Calvento_Files, dbo:director, dbr:Jerry_Lopez_Sineneng) | (dbr:Calvento_Files, dbo:genre, dbr:Documentary_film) | (dbr:Calvento_Files, dbo:genre, dbr:Drama)"
224,http://dbpedia.org/resource/Calvin_Marshall,"Calvin Marshall is a 2009 coming of age-comedy film written and directed by Gary Lundgren and starring Alex Frost as the title character, a determined but talentless college baseball player, and Steve Zahn as his coach. After two years of raising funds, the film was shot in and around Ashland and Medford, Oregon in November–December 2007, and was released in 2009.",366,5,"(dbr:Calvin_Marshall, dbo:runtime, 5580.0) | (dbr:Calvin_Marshall, dbo:starring, dbr:Steve_Zahn) | (dbr:Calvin_Marshall, dbo:starring, dbr:Alex_Frost) | (dbr:Calvin_Marshall, dbo:starring, dbr:Jeremy_Sumpter) | (dbr:Calvin_Marshall, dbo:starring, dbr:Michelle_Lombardo)"
225,http://dbpedia.org/resource/Calypso_Heat_Wave,"Calypso Heat Wave is a 1957 American drama musical film directed by Fred F. Sears and starring Johnny Desmond, Merry Anders and Meg Myles.",138,8,"(dbr:Calypso_Heat_Wave, dbo:runtime, 5160.0) | (dbr:Calypso_Heat_Wave, dbo:director, dbr:Fred_F._Sears) | (dbr:Calypso_Heat_Wave, dbo:producer, dbr:Sam_Katzman) | (dbr:Calypso_Heat_Wave, dbo:starring, dbr:Johnny_Desmond) | (dbr:Calypso_Heat_Wave, dbo:starring, dbr:Meg_Myles) | (dbr:Calypso_Heat_Wave, dbo:starring, dbr:Merry_Anders) | (dbr:Calypso_Heat_Wave, dbo:writer, dbr:David_Chandler_(writer)) | (dbr:Calypso_Heat_Wave, dbo:writer, dbr:Orville_H._Hampton)"
226,http://dbpedia.org/resource/Calypso_Joe,"Calypso Joe is a 1957 American musical film directed by Edward Dein and written by Edward Dein and Mildred Dein. The film stars Herb Jeffries, Angie Dickinson, Ed Kemmer, Stephen Bekassy, Laurie Mitchell, and Claudia Drake. The film was released on June 9, 1957, by Allied Artists Pictures.",290,9,"(dbr:Calypso_Joe, dbo:runtime, 4560.0) | (dbr:Calypso_Joe, dbo:producer, dbr:William_F._Broidy) | (dbr:Calypso_Joe, dbo:starring, dbr:Claudia_Drake) | (dbr:Calypso_Joe, dbo:starring, dbr:Angie_Dickinson) | (dbr:Calypso_Joe, dbo:starring, dbr:Stephen_Bekassy) | (dbr:Calypso_Joe, dbo:starring, dbr:Ed_Kemmer) | (dbr:Calypso_Joe, dbo:starring, dbr:Herb_Jeffries) | (dbr:Calypso_Joe, dbo:starring, dbr:Laurie_Mitchell) | (dbr:Calypso_Joe, dbo:writer, dbr:Mildred_Dein)"
227,http://dbpedia.org/resource/Calzonzin_Inspector,"Calzonzin Inspector is a 1974 Mexican comedy film and live action comic adaptation directed and starred by Alfonso Arau. It was selected as the Mexican entry for the Best Foreign Language Film at the 47th Academy Awards, but was not accepted as a nominee.",255,4,"(dbr:Calzonzin_Inspector, dbo:runtime, 5400.0) | (dbr:Calzonzin_Inspector, dbo:director, dbr:Alfonso_Arau) | (dbr:Calzonzin_Inspector, dbo:starring, dbr:Alfonso_Arau) | (dbr:Calzonzin_Inspector, dbo:writer, dbr:Alfonso_Arau)"
228,http://dbpedia.org/resource/Cam2Cam,"Cam2Cam is a 2014 horror film directed by Joel Soisson and starring Tammin Sursok as a tourist who becomes the target of a serial killer after logging on to a webcam model website. The film was given a simultaneous limited theatrical and VOD release on August 22, 2014. The movie was based on a short film that was directed by Davy Sihali, in which Soisson worked into the first portion of the film.",399,4,"(dbr:Cam2Cam, dbo:runtime, 5460.0) | (dbr:Cam2Cam, dbo:director, dbr:Joel_Soisson) | (dbr:Cam2Cam, dbo:starring, dbr:Tammin_Sursok) | (dbr:Cam2Cam, dbo:writer, dbr:Joel_Soisson)"
229,http://dbpedia.org/resource/Cam_(film),"Cam is a 2018 American horror film directed by Daniel Goldhaber and written by Isa Mazzei from a story by Goldhaber, Mazzei and Isabelle Link-Levy. The story is partially drawn from writer Mazzei's own experience working as a camgirl. The film is the first feature film for both Goldhaber and Mazzei.",300,8,"(dbr:Cam_(film), dbo:runtime, 5700.0) | (dbr:Cam_(film), dbo:director, dbr:Daniel_Goldhaber) | (dbr:Cam_(film), dbo:starring, dbr:Devin_Druid) | (dbr:Cam_(film), dbo:starring, dbr:Melora_Walters) | (dbr:Cam_(film), dbo:starring, dbr:Madeline_Brewer) | (dbr:Cam_(film), dbo:starring, dbr:Imani_Hakim) | (dbr:Cam_(film), dbo:writer, dbr:Isa_Mazzei) | (dbr:Cam_(film), dbo:writer, dbr:Daniel_Goldhaber)"
230,http://dbpedia.org/resource/Cama_adentro,"Cama adentro is a 2004 Argentine-Spanish political satire drama film written and directed by Jorge Gaggero. In Spain it is also known as Señora Beba. It was executive produced by Aqua Films' Verónica Cura. It stars Norma Aleandro, Norma Argentina and Marcos Mundstock.",268,7,"(dbr:Cama_adentro, dbo:runtime, 4980.0) | (dbr:Cama_adentro, dbo:director, dbr:Jorge_Gaggero) | (dbr:Cama_adentro, dbo:producer, dbr:Verónica_Cura) | (dbr:Cama_adentro, dbo:starring, dbr:Marcos_Mundstock) | (dbr:Cama_adentro, dbo:starring, dbr:Norma_Aleandro) | (dbr:Cama_adentro, dbo:starring, dbr:Norma_Argentina) | (dbr:Cama_adentro, dbo:writer, dbr:Jorge_Gaggero)"
231,http://dbpedia.org/resource/Came_a_Hot_Friday,"Came a Hot Friday is a 1985 New Zealand comedy film, based on the 1964 novel by Ronald Hugh Morrieson. Directed and co-written by Ian Mune, it became one of the most successful local films released in New Zealand in the 1980s. The film's cast included famed New Zealand comedian Billy T. James.",294,9,"(dbr:Came_a_Hot_Friday, dbo:runtime, 6060.0) | (dbr:Came_a_Hot_Friday, dbo:director, dbr:Ian_Mune) | (dbr:Came_a_Hot_Friday, dbo:starring, dbr:Billy_T._James) | (dbr:Came_a_Hot_Friday, dbo:starring, dbr:Peter_Bland) | (dbr:Came_a_Hot_Friday, dbo:starring, dbr:Don_Selwyn) | (dbr:Came_a_Hot_Friday, dbo:starring, dbr:Marshall_Napier) | (dbr:Came_a_Hot_Friday, dbo:writer, dbr:Dean_Parker) | (dbr:Came_a_Hot_Friday, dbo:writer, dbr:Ian_Mune) | (dbr:Came_a_Hot_Friday, dbo:writer, dbr:Ronald_Hugh_Morrieson)"
232,http://dbpedia.org/resource/Came_the_Brawn,"Came the Brawn is a 1938 Our Gang short comedy film directed by Gordon Douglas. Produced by Hal Roach and released to theaters by Metro-Goldwyn-Mayer, it was the 165th entry in the Our Gang series.",197,11,"(dbr:Came_the_Brawn, dbo:runtime, 660.0) | (dbr:Came_the_Brawn, dbo:director, dbr:Gordon_Douglas_(director)) | (dbr:Came_the_Brawn, dbo:producer, dbr:Hal_Roach) | (dbr:Came_the_Brawn, dbo:starring, dbr:Carl_Switzer) | (dbr:Came_the_Brawn, dbo:starring, dbr:Billie_Thomas) | (dbr:Came_the_Brawn, dbo:starring, dbr:Sidney_Kibrick) | (dbr:Came_the_Brawn, dbo:starring, dbr:Tommy_Bond) | (dbr:Came_the_Brawn, dbo:starring, dbr:Darla_Hood) | (dbr:Came_the_Brawn, dbo:starring, dbr:Darwood_Kaye) | (dbr:Came_the_Brawn, dbo:starring, dbr:Eugene_Gordon_Lee) | (dbr:Came_the_Brawn, dbo:starring, dbr:George_McFarland)"
233,http://dbpedia.org/resource/Camel_Safari,"Camel Safari is a 2013 Indian Malayalam-language romance film directed by Jayaraj which narrates a love story set in Rajasthan. The movie features Arun Shankar and Pankaja Menon in the lead roles. Sekhar Menon, Tini Tom, Sabitha Jayaraj, Binu Adimaly, Neha Ramesh, Hashim Hussain, Vishnu Mohan and Anjali Ajayan plays supporting roles; Kamal Gaur, the villain of Johnnie Walker, made a comeback. The filming of Camel Safari begun on 22 November 2012 at the Pushkar Fair in Rajasthan. It was completed in three schedules with the maximum being shot in Rajasthan and the rest in Cochin, Kerala. The song rights of the film were sold to Manorama Music. The film Camel Safari was released on 26 September 2013.",706,7,"(dbr:Camel_Safari, dbo:director, dbr:Jayaraj) | (dbr:Camel_Safari, dbo:starring, dbr:Adarsh) | (dbr:Camel_Safari, dbo:starring, dbr:Arun_Shankar) | (dbr:Camel_Safari, dbo:starring, dbr:Sekhar_Menon) | (dbr:Camel_Safari, dbo:starring, dbr:Kamal_Gaur) | (dbr:Camel_Safari, dbo:starring, dbr:Pankaja_Menon) | (dbr:Camel_Safari, dbo:writer, dbr:Jayaraj)"
234,http://dbpedia.org/resource/Camel_Through_the_Eye_of_a_Needle,"Camel Through the Eye of a Needle is a 1936 Czech comedy film directed by and starring Hugo Haas. The title is an allusion to the ""eye of a needle"" aphorism. It's a second movie adaptation of the play by František Langer after the 1926 film Never the Twain.",257,8,"(dbr:Camel_Through_the_Eye_of_a_Needle, dbo:runtime, 5160.0) | (dbr:Camel_Through_the_Eye_of_a_Needle, dbo:director, dbr:Hugo_Haas) | (dbr:Camel_Through_the_Eye_of_a_Needle, dbo:director, dbr:Otakar_Vávra) | (dbr:Camel_Through_the_Eye_of_a_Needle, dbo:starring, dbr:Hugo_Haas) | (dbr:Camel_Through_the_Eye_of_a_Needle, dbo:starring, dbr:Antonie_Nedošinská) | (dbr:Camel_Through_the_Eye_of_a_Needle, dbo:starring, dbr:Jiřina_Štěpničková) | (dbr:Camel_Through_the_Eye_of_a_Needle, dbo:writer, dbr:Hugo_Haas) | (dbr:Camel_Through_the_Eye_of_a_Needle, dbo:writer, dbr:Otakar_Vávra)"
235,http://dbpedia.org/resource/Cameleon_(film),"Cameleon is a 1997 British drama film directed by Ceri Sherlock. The film was selected as the British entry for the Best Foreign Language Film at the 71st Academy Awards, but was not accepted as a nominee.",205,4,"(dbr:Cameleon_(film), dbo:runtime, 5400.0) | (dbr:Cameleon_(film), dbo:director, dbr:Ceri_Sherlock) | (dbr:Cameleon_(film), dbo:starring, dbr:Daniel_Evans_(actor)) | (dbr:Cameleon_(film), dbo:writer, dbr:Juliet_Ace)"
236,http://dbpedia.org/resource/Camelot_(film),"Camelot is a 1967 American musical fantasy drama film directed by Joshua Logan and written by Alan Jay Lerner, based on the 1960 stage musical of the same name by Lerner and Frederick Loewe. It stars Richard Harris as King Arthur, Vanessa Redgrave as Guenevere, Franco Nero as Lancelot, David Hemmings as Mordred and Lionel Jeffries as Pellinore.",346,10,"(dbr:Camelot_(film), dbo:runtime, 10800.0) | (dbr:Camelot_(film), dbo:director, dbr:Joshua_Logan) | (dbr:Camelot_(film), dbo:producer, dbr:Jack_L._Warner) | (dbr:Camelot_(film), dbo:starring, dbr:David_Hemmings) | (dbr:Camelot_(film), dbo:starring, dbr:Richard_Harris) | (dbr:Camelot_(film), dbo:starring, dbr:Vanessa_Redgrave) | (dbr:Camelot_(film), dbo:starring, dbr:Franco_Nero) | (dbr:Camelot_(film), dbo:starring, dbr:Lionel_Jeffries) | (dbr:Camelot_(film), dbo:starring, dbr:Laurence_Naismith) | (dbr:Camelot_(film), dbo:writer, dbr:Alan_Jay_Lerner)"
237,http://dbpedia.org/resource/Cameo_Kirby_(1914_film),"Cameo Kirby is a 1914 American drama silent film directed by Oscar Apfel and written by Clara Beranger and William C. deMille. The film stars Dustin Farnum, Fred Montague, James Neill, Jode Mullally, Winifred Kingston and Dick La Reno. It is based on the play Cameo Kirby by Booth Tarkington and Harry Leon Wilson. The film was released on December 24, 1914, by Paramount Pictures.",381,13,"(dbr:Cameo_Kirby_(1914_film), dbo:runtime, 3000.0) | (dbr:Cameo_Kirby_(1914_film), dbo:director, dbr:Oscar_Apfel) | (dbr:Cameo_Kirby_(1914_film), dbo:producer, dbr:Jesse_L._Lasky) | (dbr:Cameo_Kirby_(1914_film), dbo:starring, dbr:Fred_Montague) | (dbr:Cameo_Kirby_(1914_film), dbo:starring, dbr:Winifred_Kingston) | (dbr:Cameo_Kirby_(1914_film), dbo:starring, dbr:Dustin_Farnum) | (dbr:Cameo_Kirby_(1914_film), dbo:starring, dbr:James_Neill_(actor)) | (dbr:Cameo_Kirby_(1914_film), dbo:starring, dbr:Jode_Mullally) | (dbr:Cameo_Kirby_(1914_film), dbo:starring, dbr:Dick_La_Reno) | (dbr:Cameo_Kirby_(1914_film), dbo:writer, dbr:Booth_Tarkington) | (dbr:Cameo_Kirby_(1914_film), dbo:writer, dbr:Clara_Beranger) | (dbr:Cameo_Kirby_(1914_film), dbo:writer, dbr:William_C._deMille) | (dbr:Cameo_Kirby_(1914_film), dbo:writer, dbr:Harry_Leon_Wilson)"
238,http://dbpedia.org/resource/Cameo_Kirby_(1923_film),"Cameo Kirby is a 1923 American silent drama film directed by John Ford which starred John Gilbert and Gertrude Olmstead and featured Jean Arthur in her onscreen debut. It was Ford's first film credited as John Ford instead of Jack Ford. The film is based on a 1908 play by Booth Tarkington and Harry Leon Wilson. The story had been filmed as a silent before in 1914 with Dustin Farnum, who had originated the role on Broadway in 1909. The film was remade as a talking musical film in 1930.",489,6,"(dbr:Cameo_Kirby_(1923_film), dbo:runtime, 4200.0) | (dbr:Cameo_Kirby_(1923_film), dbo:director, dbr:John_Ford) | (dbr:Cameo_Kirby_(1923_film), dbo:producer, dbr:William_Fox_(producer)) | (dbr:Cameo_Kirby_(1923_film), dbo:starring, dbr:Gertrude_Olmstead) | (dbr:Cameo_Kirby_(1923_film), dbo:starring, dbr:John_Gilbert_(actor)) | (dbr:Cameo_Kirby_(1923_film), dbo:writer, dbr:Robert_N._Lee)"
239,http://dbpedia.org/resource/Cameo_Kirby_(1930_film),"Cameo Kirby is a 1930 American romantic musical drama film directed by Irving Cummings and written by Marion Orth. It is based on the 1909 play Cameo Kirby by Booth Tarkington and Harry Leon Wilson. The film stars J. Harold Murray, Norma Terris, Douglas Gilmore, Robert Edeson, Myrna Loy and Charles Morton. The film was released on January 12, 1930, by Fox Film Corporation.",375,9,"(dbr:Cameo_Kirby_(1930_film), dbo:runtime, 4200.0) | (dbr:Cameo_Kirby_(1930_film), dbo:director, dbr:Irving_Cummings) | (dbr:Cameo_Kirby_(1930_film), dbo:starring, dbr:Robert_Edeson) | (dbr:Cameo_Kirby_(1930_film), dbo:starring, dbr:J._Harold_Murray) | (dbr:Cameo_Kirby_(1930_film), dbo:starring, dbr:Myrna_Loy) | (dbr:Cameo_Kirby_(1930_film), dbo:starring, dbr:Charles_Morton_(actor)) | (dbr:Cameo_Kirby_(1930_film), dbo:starring, dbr:Norma_Terris) | (dbr:Cameo_Kirby_(1930_film), dbo:starring, dbr:Douglas_Gilmore) | (dbr:Cameo_Kirby_(1930_film), dbo:writer, dbr:Marion_Orth)"
240,http://dbpedia.org/resource/Camera_Buff,"Camera Buff is a 1979 Polish comedy-drama film written and directed by Krzysztof Kieślowski and starring Jerzy Stuhr. The film is about a humble factory worker whose newfound hobby, amateur film, becomes an obsession, and transforms his modest and formerly contented life. Camera Buff won the Polish Film Festival Golden Lion Award and the FIPRESCI Prize and Golden Prize at the 11th Moscow International Film Festival, and the Berlin International Film Festival Otto Dibelius Film Award in 1980.",496,4,"(dbr:Camera_Buff, dbo:runtime, 7020.0) | (dbr:Camera_Buff, dbo:director, dbr:Krzysztof_Kieślowski) | (dbr:Camera_Buff, dbo:starring, dbr:Jerzy_Stuhr) | (dbr:Camera_Buff, dbo:writer, dbr:Krzysztof_Kieślowski)"
241,http://dbpedia.org/resource/Camera_Obscura_(2015_film),"Camera Obscura is a 2015 Egyptian independent historic short film written and directed by Nour Zaki. Starring Khaled Abol Naga, the film depicts the story of Al Hazen discovery of image reflection while being held in prison.",224,7,"(dbr:Camera_Obscura_(2015_film), dbo:releaseDate, 2015-05-09) | (dbr:Camera_Obscura_(2015_film), dbo:runtime, 180.0) | (dbr:Camera_Obscura_(2015_film), dbo:director, dbr:Nour_Zaki) | (dbr:Camera_Obscura_(2015_film), dbo:producer, dbr:Khaled_Abol_Naga) | (dbr:Camera_Obscura_(2015_film), dbo:producer, dbr:Nour_Zaki) | (dbr:Camera_Obscura_(2015_film), dbo:starring, dbr:Khaled_Abol_Naga) | (dbr:Camera_Obscura_(2015_film), dbo:writer, dbr:Nour_Zaki)"
242,http://dbpedia.org/resource/Camera_Obscura_(2017_film),"Camera Obscura is a 2017 horror film directed by Aaron B. Koontz in his feature film directorial debut, with a script written by Koontz and his writing partner Cameron Burns. It stars Christopher Denham, Nadja Bobyleva, Noah Segan, Catherine Curtin, Chase Williamson, and Andrew Sensenig.",288,8,"(dbr:Camera_Obscura_(2017_film), dbo:runtime, 5700.0) | (dbr:Camera_Obscura_(2017_film), dbo:director, dbr:Aaron_B._Koontz) | (dbr:Camera_Obscura_(2017_film), dbo:producer, dbr:Aaron_B._Koontz) | (dbr:Camera_Obscura_(2017_film), dbo:starring, dbr:Christopher_Denham) | (dbr:Camera_Obscura_(2017_film), dbo:starring, dbr:Noah_Segan) | (dbr:Camera_Obscura_(2017_film), dbo:starring, dbr:Chase_Williamson) | (dbr:Camera_Obscura_(2017_film), dbo:starring, dbr:Catherine_Curtin) | (dbr:Camera_Obscura_(2017_film), dbo:writer, dbr:Aaron_B._Koontz)"
243,http://dbpedia.org/resource/Camera_Shy,"Camera Shy may refer to:Camera Shy (band), an American indie pop band
""Camera Shy"" , an episode of the television series Dexter: Resurrection
Camera Shy (film), a 2012 Canadian comedy film

",190,4,"(dbr:Camera_Shy, dbo:runtime, 780.0) | (dbr:Camera_Shy, dbo:director, dbr:Mark_Sawers) | (dbr:Camera_Shy, dbo:starring, dbr:Nicolas_Wright) | (dbr:Camera_Shy, dbo:writer, dbr:Mark_Sawers)"
244,http://dbpedia.org/resource/Camera_Store,"Camera Store is a 2017 American drama film directed and written by Scott Marshall Smith. The film stars John Larroquette, John Rhys-Davies, Paul Ben-Victor, David James Elliott, Laura Silverman and Cheryl Ladd. The film was released on June 19, 2017 by Provocator.",264,7,"(dbr:Camera_Store, dbo:runtime, 5940.0) | (dbr:Camera_Store, dbo:starring, dbr:David_James_Elliott) | (dbr:Camera_Store, dbo:starring, dbr:John_Rhys-Davies) | (dbr:Camera_Store, dbo:starring, dbr:Paul_Ben-Victor) | (dbr:Camera_Store, dbo:starring, dbr:Cheryl_Ladd) | (dbr:Camera_Store, dbo:starring, dbr:John_Larroquette) | (dbr:Camera_Store, dbo:starring, dbr:Laura_Silverman)"
245,http://dbpedia.org/resource/Cameraman_Gangatho_Rambabu,"Cameraman Gangatho Rambabu is a 2012 Indian Telugu-language political action film written and directed by Puri Jagannadh. The film stars Pawan Kalyan, Tamannaah Bhatia, and Gabriela Bertante, Prakash Raj and Kota Srinivasa Rao. Mani Sharma composed the soundtrack and background score, while Shyam K. Naidu and S. R. Shekhar handled the cinematography and editing. It was the second collaboration between Pawan and Puri after 12 years since Badri (2000).",454,9,"(dbr:Cameraman_Gangatho_Rambabu, dbo:runtime, 9240.0) | (dbr:Cameraman_Gangatho_Rambabu, dbo:director, dbr:Puri_Jagannadh) | (dbr:Cameraman_Gangatho_Rambabu, dbo:producer, dbr:DVV_Danayya) | (dbr:Cameraman_Gangatho_Rambabu, dbo:starring, dbr:Prakash_Raj) | (dbr:Cameraman_Gangatho_Rambabu, dbo:starring, dbr:Pawan_Kalyan) | (dbr:Cameraman_Gangatho_Rambabu, dbo:starring, dbr:Gabriela_Bertante) | (dbr:Cameraman_Gangatho_Rambabu, dbo:starring, dbr:Tamannaah) | (dbr:Cameraman_Gangatho_Rambabu, dbo:starring, dbr:Kota_Srinivasa_Rao) | (dbr:Cameraman_Gangatho_Rambabu, dbo:writer, dbr:Puri_Jagannadh)"
246,http://dbpedia.org/resource/Cameraperson,Cameraperson is a 2016 autobiographical collage documentary film. The film is an account by director Kirsten Johnson about her life and career as a cinematographer. It relies on footage shot by Johnson across the years in numerous different countries.,251,7,"(dbr:Cameraperson, dbo:runtime, 6120.0) | (dbr:Cameraperson, dbo:director, dbr:Kirsten_Johnson) | (dbr:Cameraperson, dbo:producer, dbr:Marilyn_Ness) | (dbr:Cameraperson, dbo:producer, dbr:Kirsten_Johnson) | (dbr:Cameraperson, dbo:starring, dbr:Kirsten_Johnson) | (dbr:Cameraperson, dbo:writer, dbr:Doris_Baizley) | (dbr:Cameraperson, dbo:writer, dbr:Lisa_Freedman)"
247,http://dbpedia.org/resource/Camere_da_letto,"Camere da letto (Bedrooms) is a 1997 Italian romantic comedy film written, directed and written by Simona Izzo.",111,10,"(dbr:Camere_da_letto, dbo:director, dbr:Simona_Izzo) | (dbr:Camere_da_letto, dbo:producer, dbr:Vittorio_Cecchi_Gori) | (dbr:Camere_da_letto, dbo:producer, dbr:Rita_Rusic) | (dbr:Camere_da_letto, dbo:starring, dbr:Ricky_Tognazzi) | (dbr:Camere_da_letto, dbo:starring, dbr:Giobbe_Covatta) | (dbr:Camere_da_letto, dbo:starring, dbr:Simona_Izzo) | (dbr:Camere_da_letto, dbo:starring, dbr:Isa_Bellini) | (dbr:Camere_da_letto, dbo:starring, dbr:Diego_Abatantuono) | (dbr:Camere_da_letto, dbo:starring, dbr:Maria_Grazia_Cucinotta) | (dbr:Camere_da_letto, dbo:writer, dbr:Simona_Izzo)"
248,http://dbpedia.org/resource/Cameriera_bella_presenza_offresi...,Cameriera bella presenza offresi... is a 1951 Italian film directed by Giorgio Pastina. Federico Fellini was one of its scriptwriters. The film marked the comeback of Elsa Merlini after a nine years hiatus.,206,4,"(dbr:Cameriera_bella_presenza_offresi..., dbo:releaseDate, 1951-11-03) | (dbr:Cameriera_bella_presenza_offresi..., dbo:runtime, 5700.0) | (dbr:Cameriera_bella_presenza_offresi..., dbo:director, dbr:Giorgio_Pastina) | (dbr:Cameriera_bella_presenza_offresi..., dbo:starring, dbr:Elsa_Merlini)"
249,http://dbpedia.org/resource/Cameron's_Closet,"Cameron's Closet, also known as Cameron's Terror, is a 1988 American supernatural horror film. The film was directed by Armand Mastroianni and stars Scott Curtis, Cotter Smith, Mel Harris, Tab Hunter, Kim Lankford, Gary Hudson and William Lustig.",246,12,"(dbr:Cameron's_Closet, dbo:runtime, 5220.0) | (dbr:Cameron's_Closet, dbo:director, dbr:Armand_Mastroianni) | (dbr:Cameron's_Closet, dbo:starring, dbr:Cotter_Smith) | (dbr:Cameron's_Closet, dbo:starring, dbr:Mel_Harris) | (dbr:Cameron's_Closet, dbo:starring, dbr:Chuck_McCann) | (dbr:Cameron's_Closet, dbo:starring, dbr:Gary_Hudson_(actor)) | (dbr:Cameron's_Closet, dbo:starring, dbr:Leigh_McCloskey) | (dbr:Cameron's_Closet, dbo:starring, dbr:William_Lustig) | (dbr:Cameron's_Closet, dbo:starring, dbr:Scott_Curtis) | (dbr:Cameron's_Closet, dbo:starring, dbr:Kim_Lankford) | (dbr:Cameron's_Closet, dbo:starring, dbr:Tab_Hunter) | (dbr:Cameron's_Closet, dbo:writer, dbr:Gary_Brandner)"
250,http://dbpedia.org/resource/Camila_(film),"Camila is a 1984 Argentine drama film directed by María Luisa Bemberg, based on the story of the 19th-century Argentine socialite Camila O'Gorman. The story had previously been adapted in 1910 by Mario Gallo, in the now considered lost film Camila O'Gorman. It was nominated for the Academy Award for Best Foreign Language Film, marking the second time an Argentine film was nominated for this award.",400,7,"(dbr:Camila_(film), dbo:runtime, 6300.0) | (dbr:Camila_(film), dbo:director, dbr:María_Luisa_Bemberg) | (dbr:Camila_(film), dbo:producer, dbr:Lita_Stantic) | (dbr:Camila_(film), dbo:starring, dbr:Susú_Pecoraro) | (dbr:Camila_(film), dbo:starring, dbr:Héctor_Alterio) | (dbr:Camila_(film), dbo:starring, dbr:Imanol_Arias) | (dbr:Camila_(film), dbo:writer, dbr:María_Luisa_Bemberg)"
251,http://dbpedia.org/resource/Camila_Pitanga,"Camila Manhães Sampaio, known professionally as Camila Pitanga, is a Brazilian actress and former model. She is internationally renowned for her roles in film and television. In film, she is known for her roles in Quilombo, Caramuru: A Invenção do Brasil, Redeemer, I'd Receive the Worst News from Your Beautiful Lips, Rio 2096: A Story of Love and Fury, among others. In television, she is known for her roles in Paraíso Tropical, Cama de Gato, Lado a Lado, Babilônia, and Velho Chico.",486,15,"(dbr:Cama_de_Gato, dbo:starring, dbr:Camila_Pitanga) | (dbr:Belíssima, dbo:starring, dbr:Camila_Pitanga) | (dbr:Rio_2096:_A_Story_of_Love_and_Fury, dbo:starring, dbr:Camila_Pitanga) | (dbr:Velho_Chico, dbo:starring, dbr:Camila_Pitanga) | (dbr:Saneamento_Básico, dbo:starring, dbr:Camila_Pitanga) | (dbr:Mulheres_Apaixonadas, dbo:starring, dbr:Camila_Pitanga) | (dbr:Babilônia_(TV_series), dbo:starring, dbr:Camila_Pitanga) | (dbr:Paraíso_Tropical, dbo:starring, dbr:Camila_Pitanga) | (dbr:Caramuru:_A_Invenção_do_Brasil, dbo:starring, dbr:Camila_Pitanga) | (dbr:Aruanas, dbo:starring, dbr:Camila_Pitanga) | (dbr:Lado_a_Lado, dbo:starring, dbr:Camila_Pitanga) | (dbr:Porto_dos_Milagres, dbo:starring, dbr:Camila_Pitanga) | (dbr:I'd_Receive_the_Worst_News_from_Your_Beautiful_Lips, dbo:starring, dbr:Camila_Pitanga) | (dbr:Insensato_Coração, dbo:starring, dbr:Camila_Pitanga) | (dbr:Redeemer_(2004_film), dbo:starring, dbr:Camila_Pitanga)"
252,http://dbpedia.org/resource/Camilla_(1994_film),"Camilla is a 1994 Canadian-British comedy drama film directed by Deepa Mehta. It was Jessica Tandy's penultimate film appearance and is dedicated to her memory. Tandy plays the title character, Camilla Cara, a former concert violinist. Bridget Fonda plays the role of Freda Lopez, an unfulfilled musician and composer.",318,7,"(dbr:Camilla_(1994_film), dbo:runtime, 5700.0) | (dbr:Camilla_(1994_film), dbo:director, dbr:Deepa_Mehta) | (dbr:Camilla_(1994_film), dbo:producer, dbr:Jonathan_Barker) | (dbr:Camilla_(1994_film), dbo:starring, dbr:Bridget_Fonda) | (dbr:Camilla_(1994_film), dbo:starring, dbr:Jessica_Tandy) | (dbr:Camilla_(1994_film), dbo:writer, dbr:Paul_Quarrington) | (dbr:Camilla_(1994_film), dbo:writer, dbr:Ali_Jennings)"
253,http://dbpedia.org/resource/Camille_(1915_film),"Camille is a 1915 American silent film based on the story La Dame aux Camélias by Alexandre Dumas, fils, first published in French as a novel in 1848 and as a play in 1852. Adapted for the screen by Frances Marion, Camille was directed by Albert Capellani and starred Clara Kimball Young as Marguerite Gautier and Paul Capellani as her lover, Armand.",350,4,"(dbr:Camille_(1915_film), dbo:director, dbr:Albert_Capellani) | (dbr:Camille_(1915_film), dbo:starring, dbr:Paul_Capellani) | (dbr:Camille_(1915_film), dbo:starring, dbr:Clara_Kimball_Young) | (dbr:Camille_(1915_film), dbo:writer, dbr:Frances_Marion)"
